"colony_id","CALICE","MEASUREMENT","value","species","treatment","recovered"
"OFAV_PS_352","C5","H",0.423,"OFAV","PS","p"
"OFAV_PS_352","C2","CH",0.221,"OFAV","PS","p"
"OFAV_PS_352","C5","CH",0.26,"OFAV","PS","p"
"OFAV_PS_356","C5","CH",0.218,"OFAV","PS","p"
"OFAV_PS_356","C3","A",0.142,"OFAV","PS","p"
"OFAV_PS_356","C5","H",0.491,"OFAV","PS","p"
"OFAV_PS_356","C5","A",0.153,"OFAV","PS","p"
"OFAV_PS_356","C5","W",0.433,"OFAV","PS","p"
"OFAV_PS_356","C4","CW",0.256,"OFAV","PS","p"
"OFAV_PS_356","C2","CA",0.063,"OFAV","PS","p"
"OFAV_PS_356","C3","CA",0.054,"OFAV","PS","p"
"OFAV_PS_356","C4","W",0.53,"OFAV","PS","p"
"OFAV_PS_356","C4","CA",0.058,"OFAV","PS","p"
"OFAV_PS_356","C1","CW",0.276,"OFAV","PS","p"
"OFAV_PS_356","C1","CH",0.253,"OFAV","PS","p"
"OFAV_PS_356","C4","A",0.157,"OFAV","PS","p"
"OFAV_PS_356","C2","A",0.156,"OFAV","PS","p"
"OFAV_PS_356","C4","CH",0.24,"OFAV","PS","p"
"OFAV_PS_356","C4","H",0.443,"OFAV","PS","p"
"OFAV_PS_356","C2","H",0.439,"OFAV","PS","p"
"OFAV_PS_356","C5","CW",0.259,"OFAV","PS","p"
"OFAV_PS_356","C1","W",0.496,"OFAV","PS","p"
"OFAV_PS_356","C5","CA",0.048,"OFAV","PS","p"
"OFAV_PS_356","C3","CW",0.263,"OFAV","PS","p"
"OFAV_PS_356","C2","CH",0.208,"OFAV","PS","p"
"OFAV_PS_356","C2","W",0.526,"OFAV","PS","p"
"OFAV_PS_356","C3","W",0.494,"OFAV","PS","p"
"OFAV_PS_356","C1","H",0.398,"OFAV","PS","p"
"OFAV_PS_356","C2","CW",0.263,"OFAV","PS","p"
"OFAV_PS_356","C3","H",0.458,"OFAV","PS","p"
"OFAV_PS_356","C3","CH",0.224,"OFAV","PS","p"
"OFAV_PS_356","C1","CA",0.057,"OFAV","PS","p"
"OFAV_PS_356","C1","A",0.147,"OFAV","PS","p"
"OFAV_PS_357","C3","W",0.394,"OFAV","PS","p"
"OFAV_PS_357","C3","CW",0.235,"OFAV","PS","p"
"OFAV_PS_357","C3","CH",0.233,"OFAV","PS","p"
"OFAV_PS_357","C4","A",0.12,"OFAV","PS","p"
"OFAV_PS_357","C4","CA",0.056,"OFAV","PS","p"
"OFAV_PS_357","C4","H",0.403,"OFAV","PS","p"
"OFAV_PS_357","C3","H",0.411,"OFAV","PS","p"
"OFAV_PS_357","C3","CA",0.053,"OFAV","PS","p"
"OFAV_PS_357","C1","W",0.436,"OFAV","PS","p"
"OFAV_PS_357","C5","A",0.1,"OFAV","PS","p"
"OFAV_PS_357","C5","CA",0.049,"OFAV","PS","p"
"OFAV_PS_357","C2","CH",0.238,"OFAV","PS","p"
"OFAV_PS_357","C1","CH",0.213,"OFAV","PS","p"
"OFAV_PS_357","C1","CW",0.242,"OFAV","PS","p"
"OFAV_PS_357","C2","H",0.441,"OFAV","PS","p"
"OFAV_PS_357","C2","CW",0.273,"OFAV","PS","p"
"OFAV_PS_357","C3","A",0.114,"OFAV","PS","p"
"OFAV_PS_357","C4","CH",0.24,"OFAV","PS","p"
"OFAV_PS_357","C1","H",0.375,"OFAV","PS","p"
"OFAV_PS_357","C1","A",0.115,"OFAV","PS","p"
"OFAV_PS_357","C4","W",0.4,"OFAV","PS","p"
"OFAV_PS_357","C5","W",0.456,"OFAV","PS","p"
"OFAV_PS_357","C5","CW",0.244,"OFAV","PS","p"
"OFAV_PS_357","C2","A",0.13,"OFAV","PS","p"
"OFAV_PS_357","C2","CA",0.061,"OFAV","PS","p"
"OFAV_PS_357","C2","W",0.413,"OFAV","PS","p"
"OFAV_PS_357","C4","CW",0.252,"OFAV","PS","p"
"OFAV_PS_357","C5","CH",0.232,"OFAV","PS","p"
"OFAV_PS_357","C1","CA",0.053,"OFAV","PS","p"
"OFAV_PS_357","C5","H",0.35,"OFAV","PS","p"
"OFAV_PS_359","C1","W",0.351,"OFAV","PS","p"
"OFAV_PS_359","C5","W",0.406,"OFAV","PS","p"
"OFAV_PS_359","C5","H",0.411,"OFAV","PS","p"
"OFAV_PS_359","C5","CH",0.26,"OFAV","PS","p"
"OFAV_PS_359","C5","CW",0.244,"OFAV","PS","p"
"OFAV_PS_359","C2","CH",0.237,"OFAV","PS","p"
"OFAV_PS_359","C1","H",0.349,"OFAV","PS","p"
"OFAV_PS_359","C1","CA",0.047,"OFAV","PS","p"
"OFAV_PS_359","C4","W",0.425,"OFAV","PS","p"
"OFAV_PS_359","C2","W",0.364,"OFAV","PS","p"
"OFAV_PS_359","C1","CW",0.231,"OFAV","PS","p"
"OFAV_PS_359","C5","CA",0.049,"OFAV","PS","p"
"OFAV_PS_359","C2","H",0.341,"OFAV","PS","p"
"OFAV_PS_359","C4","CW",0.247,"OFAV","PS","p"
"OFAV_PS_359","C1","A",0.1,"OFAV","PS","p"
"OFAV_PS_359","C3","CW",0.261,"OFAV","PS","p"
"OFAV_PS_359","C4","H",0.408,"OFAV","PS","p"
"OFAV_PS_359","C3","CH",0.274,"OFAV","PS","p"
"OFAV_PS_359","C3","W",0.383,"OFAV","PS","p"
"OFAV_PS_359","C5","A",0.108,"OFAV","PS","p"
"OFAV_PS_359","C2","CA",0.045,"OFAV","PS","p"
"OFAV_PS_359","C1","CH",0.213,"OFAV","PS","p"
"OFAV_PS_359","C4","CH",0.242,"OFAV","PS","p"
"OFAV_PS_359","C2","A",0.097,"OFAV","PS","p"
"OFAV_PS_359","C4","CA",0.054,"OFAV","PS","p"
"OFAV_PS_359","C2","CW",0.227,"OFAV","PS","p"
"OFAV_PS_359","C3","H",0.406,"OFAV","PS","p"
"OFAV_PS_359","C4","A",0.114,"OFAV","PS","p"
"OFAV_PS_359","C3","A",0.099,"OFAV","PS","p"
"OFAV_PS_359","C3","CA",0.055,"OFAV","PS","p"
"OFAV_PS_360","C2","CA",0.032,"OFAV","PS","p"
"OFAV_PS_360","C2","A",0.065,"OFAV","PS","p"
"OFAV_PS_360","C3","W",0.336,"OFAV","PS","p"
"OFAV_PS_360","C3","CW",0.182,"OFAV","PS","p"
"OFAV_PS_360","C4","H",0.354,"OFAV","PS","p"
"OFAV_PS_360","C1","CH",0.18,"OFAV","PS","p"
"OFAV_PS_360","C3","CH",0.201,"OFAV","PS","p"
"OFAV_PS_360","C1","CW",0.187,"OFAV","PS","p"
"OFAV_PS_360","C2","H",0.326,"OFAV","PS","p"
"OFAV_PS_360","C2","CH",0.199,"OFAV","PS","p"
"OFAV_PS_360","C2","W",0.339,"OFAV","PS","p"
"OFAV_PS_360","C1","W",0.365,"OFAV","PS","p"
"OFAV_PS_360","C2","CW",0.183,"OFAV","PS","p"
"OFAV_PS_360","C3","A",0.097,"OFAV","PS","p"
"OFAV_PS_360","C3","CA",0.027,"OFAV","PS","p"
"OFAV_PS_360","C1","H",0.329,"OFAV","PS","p"
"OFAV_PS_360","C5","CW",0.19,"OFAV","PS","p"
"OFAV_PS_360","C3","H",0.337,"OFAV","PS","p"
"OFAV_PS_360","C1","A",0.092,"OFAV","PS","p"
"OFAV_PS_360","C1","CA",0.029,"OFAV","PS","p"
"OFAV_PS_360","C4","A",0.098,"OFAV","PS","p"
"OFAV_PS_360","C4","CA",0.038,"OFAV","PS","p"
"OFAV_PS_360","C4","CH",0.23,"OFAV","PS","p"
"OFAV_PS_360","C4","W",0.404,"OFAV","PS","p"
"OFAV_PS_360","C5","W",0.329,"OFAV","PS","p"
"OFAV_PS_360","C5","A",0.089,"OFAV","PS","p"
"OFAV_PS_360","C5","CA",0.029,"OFAV","PS","p"
"OFAV_PS_360","C5","CH",0.181,"OFAV","PS","p"
"OFAV_PS_360","C4","CW",0.216,"OFAV","PS","p"
"OFAV_PS_360","C5","H",0.306,"OFAV","PS","p"
"OFAV_PS_362","C5","H",0.366,"OFAV","PS","p "
"OFAV_PS_362","C2","A",0.109,"OFAV","PS","p "
"OFAV_PS_362","C4","CW",0.251,"OFAV","PS","p "
"OFAV_PS_362","C4","A",0.094,"OFAV","PS","p "
"OFAV_PS_362","C5","CH",0.2,"OFAV","PS","p "
"OFAV_PS_362","C5","W",0.405,"OFAV","PS","p "
"OFAV_PS_362","C5","CW",0.191,"OFAV","PS","p "
"OFAV_PS_362","C4","CH",0.212,"OFAV","PS","p "
"OFAV_PS_362","C2","CA",0.056,"OFAV","PS","p "
"OFAV_PS_362","C3","A",0.104,"OFAV","PS","p "
"OFAV_PS_362","C3","CA",0.039,"OFAV","PS","p "
"OFAV_PS_362","C1","CW",0.219,"OFAV","PS","p "
"OFAV_PS_362","C4","W",0.352,"OFAV","PS","p "
"OFAV_PS_362","C1","H",0.345,"OFAV","PS","p "
"OFAV_PS_362","C1","W",0.422,"OFAV","PS","p "
"OFAV_PS_362","C4","H",0.371,"OFAV","PS","p "
"OFAV_PS_362","C1","CH",0.167,"OFAV","PS","p "
"OFAV_PS_362","C1","CA",0.04,"OFAV","PS","p "
"OFAV_PS_362","C2","CH",0.256,"OFAV","PS","p "
"OFAV_PS_362","C4","CA",0.042,"OFAV","PS","p "
"OFAV_PS_362","C5","A",0.087,"OFAV","PS","p "
"OFAV_PS_362","C2","H",0.393,"OFAV","PS","p "
"OFAV_PS_362","C3","CH",0.232,"OFAV","PS","p "
"OFAV_PS_362","C2","W",0.386,"OFAV","PS","p "
"OFAV_PS_362","C5","CA",0.038,"OFAV","PS","p "
"OFAV_PS_362","C1","A",0.1,"OFAV","PS","p "
"OFAV_PS_362","C3","W",0.439,"OFAV","PS","p "
"OFAV_PS_362","C2","CW",0.208,"OFAV","PS","p "
"OFAV_PS_362","C3","H",0.43,"OFAV","PS","p "
"OFAV_PS_362","C3","CW",0.216,"OFAV","PS","p "
"OFAV_PS_365_P1","C4","H",0.457,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","H",0.369,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","CH",0.219,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","CW",0.301,"OFAV","PS","P1"
"OFAV_PS_365_P1","C4","W",0.46,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","CH",0.234,"OFAV","PS","P1"
"OFAV_PS_365_P1","C4","CH",0.273,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","A",0.121,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","H",0.382,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","A",0.148,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","W",0.482,"OFAV","PS","P1"
"OFAV_PS_365_P1","C4","A",0.156,"OFAV","PS","P1"
"OFAV_PS_365_P1","C4","CA",0.057,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","CW",0.278,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","CA",0.064,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","CH",0.258,"OFAV","PS","P1"
"OFAV_PS_365_P1","C3","W",0.475,"OFAV","PS","P1"
"OFAV_PS_365_P1","C4","CW",0.249,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","W",0.452,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","A",0.126,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","CA",0.057,"OFAV","PS","P1"
"OFAV_PS_365_P1","C2","CW",0.245,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","H",0.343,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","CA",0.04,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","A",0.133,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","CW",0.263,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","CH",0.174,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","H",0.392,"OFAV","PS","P1"
"OFAV_PS_365_P1","C1","CA",0.043,"OFAV","PS","P1"
"OFAV_PS_365_P1","C5","W",0.417,"OFAV","PS","P1"
"OFAV_PS_365_P2","C1","W",0.423,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","CW",0.232,"OFAV","PS","P2"
"OFAV_PS_365_P2","C1","CA",0.047,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","CH",0.251,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","W",0.417,"OFAV","PS","P2"
"OFAV_PS_365_P2","C1","CW",0.224,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","H",0.362,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","CH",0.206,"OFAV","PS","P2"
"OFAV_PS_365_P2","C1","H",0.394,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","CA",0.058,"OFAV","PS","P2"
"OFAV_PS_365_P2","C1","A",0.112,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","H",0.413,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","CW",0.223,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","CW",0.229,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","A",0.119,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","CA",0.048,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","A",0.13,"OFAV","PS","P2"
"OFAV_PS_365_P2","C2","W",0.503,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","A",0.125,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","CA",0.048,"OFAV","PS","P2"
"OFAV_PS_365_P2","C5","A",0.107,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","W",0.45,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","CA",0.055,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","H",0.42,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","CH",0.246,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","W",0.42,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","H",0.341,"OFAV","PS","P2"
"OFAV_PS_365_P2","C1","CH",0.244,"OFAV","PS","P2"
"OFAV_PS_365_P2","C4","CH",0.204,"OFAV","PS","P2"
"OFAV_PS_365_P2","C3","CW",0.239,"OFAV","PS","P2"
"OFAV_PS_367","C3","CA",0.046,"OFAV","PS","p"
"OFAV_PS_367","C3","CW",0.264,"OFAV","PS","p"
"OFAV_PS_367","C2","CA",0.048,"OFAV","PS","p"
"OFAV_PS_367","C3","A",0.138,"OFAV","PS","p"
"OFAV_PS_367","C1","W",0.469,"OFAV","PS","p"
"OFAV_PS_367","C4","A",0.162,"OFAV","PS","p"
"OFAV_PS_367","C1","CH",0.228,"OFAV","PS","p"
"OFAV_PS_367","C3","W",0.469,"OFAV","PS","p"
"OFAV_PS_367","C4","CA",0.053,"OFAV","PS","p"
"OFAV_PS_367","C4","H",0.443,"OFAV","PS","p"
"OFAV_PS_367","C2","H",0.368,"OFAV","PS","p"
"OFAV_PS_367","C2","CH",0.217,"OFAV","PS","p"
"OFAV_PS_367","C2","A",0.133,"OFAV","PS","p"
"OFAV_PS_367","C1","CW",0.271,"OFAV","PS","p"
"OFAV_PS_367","C5","W",0.541,"OFAV","PS","p"
"OFAV_PS_367","C5","CW",0.267,"OFAV","PS","p"
"OFAV_PS_367","C5","CA",0.056,"OFAV","PS","p"
"OFAV_PS_367","C5","CH",0.254,"OFAV","PS","p"
"OFAV_PS_367","C4","CH",0.22,"OFAV","PS","p"
"OFAV_PS_367","C5","A",0.181,"OFAV","PS","p"
"OFAV_PS_367","C3","H",0.465,"OFAV","PS","p"
"OFAV_PS_367","C3","CH",0.2,"OFAV","PS","p"
"OFAV_PS_367","C1","H",0.354,"OFAV","PS","p"
"OFAV_PS_367","C2","CW",0.271,"OFAV","PS","p"
"OFAV_PS_367","C4","W",0.457,"OFAV","PS","p"
"OFAV_PS_367","C4","CW",0.258,"OFAV","PS","p"
"OFAV_PS_367","C1","A",0.114,"OFAV","PS","p"
"OFAV_PS_367","C2","W",0.505,"OFAV","PS","p"
"OFAV_PS_367","C5","H",0.43,"OFAV","PS","p"
"OFAV_PS_367","C1","CA",0.045,"OFAV","PS","p"
"OFAV_PS_368","C1","W",0.357,"OFAV","PS","p"
"OFAV_PS_368","C1","CW",0.204,"OFAV","PS","p"
"OFAV_PS_368","C5","CW",0.235,"OFAV","PS","p"
"OFAV_PS_368","C4","CA",0.049,"OFAV","PS","p"
"OFAV_PS_368","C5","CH",0.261,"OFAV","PS","p"
"OFAV_PS_368","C5","W",0.406,"OFAV","PS","p"
"OFAV_PS_368","C2","A",0.113,"OFAV","PS","p"
"OFAV_PS_368","C2","CA",0.05,"OFAV","PS","p"
"OFAV_PS_368","C5","A",0.126,"OFAV","PS","p"
"OFAV_PS_368","C3","A",0.093,"OFAV","PS","p"
"OFAV_PS_368","C3","CA",0.042,"OFAV","PS","p"
"OFAV_PS_368","C4","A",0.121,"OFAV","PS","p"
"OFAV_PS_368","C2","CH",0.24,"OFAV","PS","p"
"OFAV_PS_368","C2","W",0.385,"OFAV","PS","p"
"OFAV_PS_368","C2","H",0.412,"OFAV","PS","p"
"OFAV_PS_368","C5","CA",0.053,"OFAV","PS","p"
"OFAV_PS_368","C3","CW",0.222,"OFAV","PS","p"
"OFAV_PS_368","C4","H",0.418,"OFAV","PS","p"
"OFAV_PS_368","C3","CH",0.23,"OFAV","PS","p"
"OFAV_PS_368","C3","W",0.372,"OFAV","PS","p"
"OFAV_PS_368","C4","CW",0.224,"OFAV","PS","p"
"OFAV_PS_368","C1","A",0.099,"OFAV","PS","p"
"OFAV_PS_368","C5","H",0.401,"OFAV","PS","p"
"OFAV_PS_368","C4","W",0.404,"OFAV","PS","p"
"OFAV_PS_368","C1","H",0.346,"OFAV","PS","p"
"OFAV_PS_368","C1","CA",0.041,"OFAV","PS","p"
"OFAV_PS_368","C1","CH",0.204,"OFAV","PS","p"
"OFAV_PS_368","C4","CH",0.229,"OFAV","PS","p"
"OFAV_PS_368","C2","CW",0.222,"OFAV","PS","p"
"OFAV_PS_368","C3","H",0.369,"OFAV","PS","p"
"OFAV_PS_369","C1","CH",0.263,"OFAV","PS","p"
"OFAV_PS_369","C5","CA",0.059,"OFAV","PS","p"
"OFAV_PS_369","C4","H",0.349,"OFAV","PS","p"
"OFAV_PS_369","C3","H",0.434,"OFAV","PS","p"
"OFAV_PS_369","C1","A",0.145,"OFAV","PS","p"
"OFAV_PS_369","C4","CH",0.248,"OFAV","PS","p"
"OFAV_PS_369","C2","CW",0.246,"OFAV","PS","p"
"OFAV_PS_369","C3","CW",0.261,"OFAV","PS","p"
"OFAV_PS_369","C3","W",0.441,"OFAV","PS","p"
"OFAV_PS_369","C1","H",0.474,"OFAV","PS","p"
"OFAV_PS_369","C2","A",0.0003757,"OFAV","PS","p"
"OFAV_PS_369","C1","CA",0.058,"OFAV","PS","p"
"OFAV_PS_369","C5","A",0.143,"OFAV","PS","p"
"OFAV_PS_369","C2","W",0.415,"OFAV","PS","p"
"OFAV_PS_369","C3","CA",0.056,"OFAV","PS","p"
"OFAV_PS_369","C2","CA",0.0002389,"OFAV","PS","p"
"OFAV_PS_369","C3","A",0.14,"OFAV","PS","p"
"OFAV_PS_369","C3","CH",0.263,"OFAV","PS","p"
"OFAV_PS_369","C2","CH",0.249,"OFAV","PS","p"
"OFAV_PS_369","C4","A",0.121,"OFAV","PS","p"
"OFAV_PS_369","C4","CA",0.06,"OFAV","PS","p"
"OFAV_PS_369","C2","H",0.428,"OFAV","PS","p"
"OFAV_PS_369","C4","CW",0.225,"OFAV","PS","p"
"OFAV_PS_369","C5","H",0.424,"OFAV","PS","p"
"OFAV_PS_369","C5","CH",0.257,"OFAV","PS","p"
"OFAV_PS_369","C4","W",0.416,"OFAV","PS","p"
"OFAV_PS_369","C5","CW",0.235,"OFAV","PS","p"
"OFAV_PS_369","C1","W",0.532,"OFAV","PS","p"
"OFAV_PS_369","C5","W",0.416,"OFAV","PS","p"
"OFAV_PS_369","C1","CW",0.259,"OFAV","PS","p"
"OFAV_PS_370","C1","H",0.324,"OFAV","PS","p"
"OFAV_PS_370","C2","H",0.286,"OFAV","PS","p"
"OFAV_PS_370","C5","A",0.033,"OFAV","PS","p"
"OFAV_PS_370","C2","CH",0.168,"OFAV","PS","p"
"OFAV_PS_370","C1","W",0.355,"OFAV","PS","p"
"OFAV_PS_370","C1","CW",0.204,"OFAV","PS","p"
"OFAV_PS_370","C3","A",0.099,"OFAV","PS","p"
"OFAV_PS_370","C3","CA",0.045,"OFAV","PS","p"
"OFAV_PS_370","C2","A",0.056,"OFAV","PS","p"
"OFAV_PS_370","C2","W",0.27,"OFAV","PS","p"
"OFAV_PS_370","C1","CH",0.203,"OFAV","PS","p"
"OFAV_PS_370","C5","CA",0.016,"OFAV","PS","p"
"OFAV_PS_370","C4","A",0.08,"OFAV","PS","p"
"OFAV_PS_370","C4","CA",0.025,"OFAV","PS","p"
"OFAV_PS_370","C5","W",0.226,"OFAV","PS","p"
"OFAV_PS_370","C3","CH",0.208,"OFAV","PS","p"
"OFAV_PS_370","C1","CA",0.037,"OFAV","PS","p"
"OFAV_PS_370","C5","CW",0.123,"OFAV","PS","p"
"OFAV_PS_370","C2","CA",0.027,"OFAV","PS","p"
"OFAV_PS_370","C5","CH",0.136,"OFAV","PS","p"
"OFAV_PS_370","C3","W",0.371,"OFAV","PS","p"
"OFAV_PS_370","C2","CW",0.174,"OFAV","PS","p"
"OFAV_PS_370","C4","H",0.344,"OFAV","PS","p"
"OFAV_PS_370","C3","H",0.392,"OFAV","PS","p"
"OFAV_PS_370","C4","CH",0.164,"OFAV","PS","p"
"OFAV_PS_370","C3","CW",0.231,"OFAV","PS","p"
"OFAV_PS_370","C5","H",0.246,"OFAV","PS","p"
"OFAV_PS_370","C4","CW",0.202,"OFAV","PS","p"
"OFAV_PS_370","C1","A",0.068,"OFAV","PS","p"
"OFAV_PS_370","C4","W",0.303,"OFAV","PS","p"
"OFAV_PS_371","C5","H",0.445,"OFAV","PS","p"
"OFAV_PS_371","C2","CA",0.048,"OFAV","PS","p"
"OFAV_PS_371","C5","A",0.12,"OFAV","PS","p"
"OFAV_PS_371","C5","CA",0.04,"OFAV","PS","p"
"OFAV_PS_371","C2","A",0.137,"OFAV","PS","p"
"OFAV_PS_371","C4","CW",0.209,"OFAV","PS","p"
"OFAV_PS_371","C3","W",0.391,"OFAV","PS","p"
"OFAV_PS_371","C1","CH",0.23,"OFAV","PS","p"
"OFAV_PS_371","C3","A",0.135,"OFAV","PS","p"
"OFAV_PS_371","C4","H",0.358,"OFAV","PS","p"
"OFAV_PS_371","C4","W",0.369,"OFAV","PS","p"
"OFAV_PS_371","C3","CA",0.051,"OFAV","PS","p"
"OFAV_PS_371","C1","A",0.123,"OFAV","PS","p"
"OFAV_PS_371","C1","CA",0.049,"OFAV","PS","p"
"OFAV_PS_371","C1","H",0.4,"OFAV","PS","p"
"OFAV_PS_371","C2","CW",0.232,"OFAV","PS","p"
"OFAV_PS_371","C4","A",0.101,"OFAV","PS","p"
"OFAV_PS_371","C4","CA",0.043,"OFAV","PS","p"
"OFAV_PS_371","C4","CH",0.244,"OFAV","PS","p"
"OFAV_PS_371","C2","W",0.436,"OFAV","PS","p"
"OFAV_PS_371","C3","CW",0.237,"OFAV","PS","p"
"OFAV_PS_371","C3","CH",0.243,"OFAV","PS","p"
"OFAV_PS_371","C5","CW",0.192,"OFAV","PS","p"
"OFAV_PS_371","C1","W",0.428,"OFAV","PS","p"
"OFAV_PS_371","C5","CH",0.226,"OFAV","PS","p"
"OFAV_PS_371","C5","W",0.416,"OFAV","PS","p"
"OFAV_PS_371","C2","H",0.375,"OFAV","PS","p"
"OFAV_PS_371","C2","CH",0.204,"OFAV","PS","p"
"OFAV_PS_371","C1","CW",0.229,"OFAV","PS","p"
"OFAV_PS_371","C3","H",0.398,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","CA",0.05,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","A",0.098,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","H",0.368,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","CA",0.033,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","W",0.428,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","CW",0.27,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","H",0.312,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","CH",0.21,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","CW",0.239,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","CW",0.276,"OFAV","PS","p"
"OFAV_PS_9AZ5","C3","A",0.122,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","W",0.378,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","CA",0.047,"OFAV","PS","p"
"OFAV_PS_9AZ5","C1","CH",0.187,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","W",0.376,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","A",0.134,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","CH",0.21,"OFAV","PS","p"
"OFAV_PS_9AZ5","C2","H",0.434,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","H",0.503,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","CW",0.253,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","A",0.145,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","W",0.383,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","CW",0.246,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","W",0.371,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","H",0.519,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","CA",0.036,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","H",0.469,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","CH",0.304,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","CH",0.248,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","W",0.456,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","CH",0.202,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","CH",0.302,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","W",0.371,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","CW",0.267,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","A",0.09,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","CA",0.064,"OFAV","PS","p"
"OFAV_PS_9AZ9","C2","CW",0.269,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","CW",0.303,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","A",0.131,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","H",0.488,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","A",0.135,"OFAV","PS","p"
"OFAV_PS_9AZ9","C3","CA",0.064,"OFAV","PS","p"
"OFAV_PS_9AZ9","C1","H",0.349,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","CA",0.073,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","CH",0.298,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","W",0.544,"OFAV","PS","p"
"OFAV_PS_9AZ9","C5","A",0.175,"OFAV","PS","p"
"OFAV_PS_9AZ9","C4","CA",0.067,"OFAV","PS","p"
"OFAV_PS_9EV35","C2","CA",0.065,"OFAV","PS","p"
"OFAV_PS_9EV35","C4","W",0.53,"OFAV","PS","p"
"OFAV_PS_9EV35","C2","A",0.151,"OFAV","PS","p"
"OFAV_PS_9EV35","C4","CH",0.302,"OFAV","PS","p"
