SENSOR,Date,Time,S_LightRaw,S_LightCrrx,S_Light_Int_10m
12084,23/07/2021 ,14:00:00,1879,258.3625,0.1550175
12084,23/07/2021 ,14:10:00,1751,240.7625,0.1444575
12084,23/07/2021 ,14:20:00,1648,226.6,0.13596
12084,23/07/2021 ,14:30:00,1669,229.4875,0.1376925
12084,23/07/2021 ,14:40:00,1493,205.2875,0.1231725
12084,23/07/2021 ,14:50:00,1250,171.875,0.103125
12084,23/07/2021 ,15:00:00,883,121.4125,0.0728475
12084,23/07/2021 ,15:10:00,1070,147.125,0.088275
12084,23/07/2021 ,15:20:00,1022,140.525,0.084315
12084,23/07/2021 ,15:30:00,1011,139.0125,0.0834075
12084,23/07/2021 ,15:40:00,842,115.775,0.069465
12084,23/07/2021 ,15:50:00,1019,140.1125,0.0840675
12084,23/07/2021 ,16:00:00,1289,177.2375,0.1063425
12084,23/07/2021 ,16:10:00,1024,140.8,0.08448
12084,23/07/2021 ,16:20:00,871,119.7625,0.0718575
12084,23/07/2021 ,16:30:00,659,90.6125,0.0543675
12084,23/07/2021 ,16:40:00,788,108.35,0.06501
12084,23/07/2021 ,16:50:00,698,95.975,0.057585
12084,23/07/2021 ,17:00:00,645,88.6875,0.0532125
12084,23/07/2021 ,17:10:00,604,83.05,0.04983
12084,23/07/2021 ,17:20:00,532,73.15,0.04389
12084,23/07/2021 ,17:30:00,446,61.325,0.036795
12084,23/07/2021 ,17:40:00,374,51.425,0.030855
12084,23/07/2021 ,17:50:00,360,49.5,0.0297
12084,23/07/2021 ,18:00:00,328,45.1,0.02706
12084,23/07/2021 ,18:10:00,242,33.275,0.019965
12084,23/07/2021 ,18:20:00,176,24.2,0.01452
12084,23/07/2021 ,18:30:00,131,18.0125,0.0108075
12084,23/07/2021 ,18:40:00,84,11.55,0.00693
12084,23/07/2021 ,18:50:00,44,6.05,0.00363
12084,23/07/2021 ,19:00:00,18,2.475,0.001485
12084,23/07/2021 ,19:10:00,3,0.4125,0.0002475
12084,23/07/2021 ,19:20:00,0,0,0
12084,23/07/2021 ,19:30:00,0,0,0
12084,23/07/2021 ,19:40:00,0,0,0
12084,23/07/2021 ,19:50:00,0,0,0
12084,23/07/2021 ,20:00:00,0,0,0
12084,23/07/2021 ,20:10:00,0,0,0
12084,23/07/2021 ,20:20:00,0,0,0
12084,23/07/2021 ,20:30:00,0,0,0
12084,23/07/2021 ,20:40:00,0,0,0
12084,23/07/2021 ,20:50:00,0,0,0
12084,23/07/2021 ,21:00:00,0,0,0
12084,23/07/2021 ,21:10:00,0,0,0
12084,23/07/2021 ,21:20:00,0,0,0
12084,23/07/2021 ,21:30:00,0,0,0
12084,23/07/2021 ,21:40:00,0,0,0
12084,23/07/2021 ,21:50:00,0,0,0
12084,23/07/2021 ,22:00:00,0,0,0
12084,23/07/2021 ,22:10:00,0,0,0
12084,23/07/2021 ,22:20:00,0,0,0
12084,23/07/2021 ,22:30:00,0,0,0
12084,23/07/2021 ,22:40:00,0,0,0
12084,23/07/2021 ,22:50:00,0,0,0
12084,23/07/2021 ,23:00:00,0,0,0
12084,23/07/2021 ,23:10:00,0,0,0
12084,23/07/2021 ,23:20:00,0,0,0
12084,23/07/2021 ,23:30:00,0,0,0
12084,23/07/2021 ,23:40:00,0,0,0
12084,23/07/2021 ,23:50:00,0,0,0
12084,23/07/2021 ,24:00:00,0,0,0
12084,24/07/2021 ,00:10:00,0,0,0
12084,24/07/2021 ,00:20:00,0,0,0
12084,24/07/2021 ,00:30:00,0,0,0
12084,24/07/2021 ,00:40:00,0,0,0
12084,24/07/2021 ,00:50:00,0,0,0
12084,24/07/2021 ,01:00:00,0,0,0
12084,24/07/2021 ,01:10:00,0,0,0
12084,24/07/2021 ,01:20:00,0,0,0
12084,24/07/2021 ,01:30:00,0,0,0
12084,24/07/2021 ,01:40:00,0,0,0
12084,24/07/2021 ,01:50:00,0,0,0
12084,24/07/2021 ,02:00:00,0,0,0
12084,24/07/2021 ,02:10:00,0,0,0
12084,24/07/2021 ,02:20:00,0,0,0
12084,24/07/2021 ,02:30:00,0,0,0
12084,24/07/2021 ,02:40:00,0,0,0
12084,24/07/2021 ,02:50:00,0,0,0
12084,24/07/2021 ,03:00:00,0,0,0
12084,24/07/2021 ,03:10:00,0,0,0
12084,24/07/2021 ,03:20:00,0,0,0
12084,24/07/2021 ,03:30:00,0,0,0
12084,24/07/2021 ,03:40:00,0,0,0
12084,24/07/2021 ,03:50:00,0,0,0
12084,24/07/2021 ,04:00:00,0,0,0
12084,24/07/2021 ,04:10:00,0,0,0
12084,24/07/2021 ,04:20:00,0,0,0
12084,24/07/2021 ,04:30:00,0,0,0
12084,24/07/2021 ,04:40:00,0,0,0
12084,24/07/2021 ,04:50:00,0,0,0
12084,24/07/2021 ,05:00:00,0,0,0
12084,24/07/2021 ,05:10:00,0,0,0
12084,24/07/2021 ,05:20:00,0,0,0
12084,24/07/2021 ,05:30:00,0,0,0
12084,24/07/2021 ,05:40:00,0,0,0
12084,24/07/2021 ,05:50:00,0,0,0
12084,24/07/2021 ,06:00:00,0,0,0
12084,24/07/2021 ,06:10:00,3,0.4125,0.0002475
12084,24/07/2021 ,06:20:00,21,2.8875,0.0017325
12084,24/07/2021 ,06:30:00,56,7.7,0.00462
12084,24/07/2021 ,06:40:00,118,16.225,0.009735
12084,24/07/2021 ,06:50:00,173,23.7875,0.0142725
12084,24/07/2021 ,07:00:00,238,32.725,0.019635
12084,24/07/2021 ,07:10:00,229,31.4875,0.0188925
12084,24/07/2021 ,07:20:00,256,35.2,0.02112
12084,24/07/2021 ,07:30:00,597,82.0875,0.0492525
12084,24/07/2021 ,07:40:00,600,82.5,0.0495
12084,24/07/2021 ,07:50:00,537,73.8375,0.0443025
12084,24/07/2021 ,08:00:00,663,91.1625,0.0546975
12084,24/07/2021 ,08:10:00,749,102.9875,0.0617925
12084,24/07/2021 ,08:20:00,838,115.225,0.069135
12084,24/07/2021 ,08:30:00,976,134.2,0.08052
12084,24/07/2021 ,08:40:00,963,132.4125,0.0794475
12084,24/07/2021 ,08:50:00,1234,169.675,0.101805
12084,24/07/2021 ,09:00:00,905,124.4375,0.0746625
12084,24/07/2021 ,09:10:00,1574,216.425,0.129855
12084,24/07/2021 ,09:20:00,1429,196.4875,0.1178925
12084,24/07/2021 ,09:30:00,916,125.95,0.07557
12084,24/07/2021 ,09:40:00,1079,148.3625,0.0890175
12084,24/07/2021 ,09:50:00,2004,275.55,0.16533
12084,24/07/2021 ,10:00:00,1739,239.1125,0.1434675
12084,24/07/2021 ,10:10:00,1873,257.5375,0.1545225
12084,24/07/2021 ,10:20:00,2035,279.8125,0.1678875
12084,24/07/2021 ,10:30:00,2101,288.8875,0.1733325
12084,24/07/2021 ,10:40:00,2194,301.675,0.181005
12084,24/07/2021 ,10:50:00,2274,312.675,0.187605
12084,24/07/2021 ,11:00:00,2348,322.85,0.19371
12084,24/07/2021 ,11:10:00,2421,332.8875,0.1997325
12084,24/07/2021 ,11:20:00,2486,341.825,0.205095
12084,24/07/2021 ,11:30:00,2538,348.975,0.209385
12084,24/07/2021 ,11:40:00,2587,355.7125,0.2134275
12084,24/07/2021 ,11:50:00,2625,360.9375,0.2165625
12084,24/07/2021 ,12:00:00,2543,349.6625,0.2097975
12084,24/07/2021 ,12:10:00,2684,369.05,0.22143
12084,24/07/2021 ,12:20:00,2728,375.1,0.22506
12084,24/07/2021 ,12:30:00,2734,375.925,0.225555
12084,24/07/2021 ,12:40:00,2722,374.275,0.224565
12084,24/07/2021 ,12:50:00,2718,373.725,0.224235
12084,24/07/2021 ,13:00:00,2691,370.0125,0.2220075
12084,24/07/2021 ,13:10:00,2666,366.575,0.219945
12084,24/07/2021 ,13:20:00,2616,359.7,0.21582
12084,24/07/2021 ,13:30:00,2608,358.6,0.21516
12084,24/07/2021 ,13:40:00,2552,350.9,0.21054
12084,24/07/2021 ,13:50:00,2504,344.3,0.20658
12084,24/07/2021 ,14:00:00,2422,333.025,0.199815
12084,24/07/2021 ,14:10:00,2296,315.7,0.18942
12084,24/07/2021 ,14:20:00,2269,311.9875,0.1871925
12084,24/07/2021 ,14:30:00,2201,302.6375,0.1815825
12084,24/07/2021 ,14:40:00,2097,288.3375,0.1730025
12084,24/07/2021 ,14:50:00,1987,273.2125,0.1639275
12084,24/07/2021 ,15:00:00,1876,257.95,0.15477
12084,24/07/2021 ,15:10:00,1840,253,0.1518
12084,24/07/2021 ,15:20:00,1741,239.3875,0.1436325
12084,24/07/2021 ,15:30:00,1628,223.85,0.13431
12084,24/07/2021 ,15:40:00,1530,210.375,0.126225
12084,24/07/2021 ,15:50:00,1431,196.7625,0.1180575
12084,24/07/2021 ,16:00:00,1331,183.0125,0.1098075
12084,24/07/2021 ,16:10:00,1236,169.95,0.10197
12084,24/07/2021 ,16:20:00,1058,145.475,0.087285
12084,24/07/2021 ,16:30:00,868,119.35,0.07161
12084,24/07/2021 ,16:40:00,953,131.0375,0.0786225
12084,24/07/2021 ,16:50:00,895,123.0625,0.0738375
12084,24/07/2021 ,17:00:00,737,101.3375,0.0608025
12084,24/07/2021 ,17:10:00,644,88.55,0.05313
12084,24/07/2021 ,17:20:00,629,86.4875,0.0518925
12084,24/07/2021 ,17:30:00,538,73.975,0.044385
12084,24/07/2021 ,17:40:00,480,66,0.0396
12084,24/07/2021 ,17:50:00,224,30.8,0.01848
12084,24/07/2021 ,18:00:00,270,37.125,0.022275
12084,24/07/2021 ,18:10:00,112,15.4,0.00924
12084,24/07/2021 ,18:20:00,103,14.1625,0.0084975
12084,24/07/2021 ,18:30:00,104,14.3,0.00858
12084,24/07/2021 ,18:40:00,69,9.4875,0.0056925
12084,24/07/2021 ,18:50:00,44,6.05,0.00363
12084,24/07/2021 ,19:00:00,25,3.4375,0.0020625
12084,24/07/2021 ,19:10:00,3,0.4125,0.0002475
12084,24/07/2021 ,19:20:00,0,0,0
12084,24/07/2021 ,19:30:00,0,0,0
12084,24/07/2021 ,19:40:00,0,0,0
12084,24/07/2021 ,19:50:00,0,0,0
12084,24/07/2021 ,20:00:00,0,0,0
12084,24/07/2021 ,20:10:00,0,0,0
12084,24/07/2021 ,20:20:00,0,0,0
12084,24/07/2021 ,20:30:00,0,0,0
12084,24/07/2021 ,20:40:00,0,0,0
12084,24/07/2021 ,20:50:00,0,0,0
12084,24/07/2021 ,21:00:00,0,0,0
12084,24/07/2021 ,21:10:00,0,0,0
12084,24/07/2021 ,21:20:00,0,0,0
12084,24/07/2021 ,21:30:00,0,0,0
12084,24/07/2021 ,21:40:00,0,0,0
12084,24/07/2021 ,21:50:00,0,0,0
12084,24/07/2021 ,22:00:00,0,0,0
12084,24/07/2021 ,22:10:00,0,0,0
12084,24/07/2021 ,22:20:00,0,0,0
12084,24/07/2021 ,22:30:00,0,0,0
12084,24/07/2021 ,22:40:00,0,0,0
12084,24/07/2021 ,22:50:00,0,0,0
12084,24/07/2021 ,23:00:00,0,0,0
12084,24/07/2021 ,23:10:00,0,0,0
12084,24/07/2021 ,23:20:00,0,0,0
12084,24/07/2021 ,23:30:00,0,0,0
12084,24/07/2021 ,23:40:00,0,0,0
12084,24/07/2021 ,23:50:00,0,0,0
12084,24/07/2021 ,24:00:00,0,0,0
12084,25/07/2021 ,00:10:00,0,0,0
12084,25/07/2021 ,00:20:00,0,0,0
12084,25/07/2021 ,00:30:00,0,0,0
12084,25/07/2021 ,00:40:00,0,0,0
12084,25/07/2021 ,00:50:00,0,0,0
12084,25/07/2021 ,01:00:00,0,0,0
12084,25/07/2021 ,01:10:00,0,0,0
12084,25/07/2021 ,01:20:00,0,0,0
12084,25/07/2021 ,01:30:00,0,0,0
12084,25/07/2021 ,01:40:00,0,0,0
12084,25/07/2021 ,01:50:00,0,0,0
12084,25/07/2021 ,02:00:00,0,0,0
12084,25/07/2021 ,02:10:00,0,0,0
12084,25/07/2021 ,02:20:00,0,0,0
12084,25/07/2021 ,02:30:00,0,0,0
12084,25/07/2021 ,02:40:00,0,0,0
12084,25/07/2021 ,02:50:00,0,0,0
12084,25/07/2021 ,03:00:00,0,0,0
12084,25/07/2021 ,03:10:00,0,0,0
12084,25/07/2021 ,03:20:00,0,0,0
12084,25/07/2021 ,03:30:00,0,0,0
12084,25/07/2021 ,03:40:00,0,0,0
12084,25/07/2021 ,03:50:00,0,0,0
12084,25/07/2021 ,04:00:00,0,0,0
12084,25/07/2021 ,04:10:00,0,0,0
12084,25/07/2021 ,04:20:00,0,0,0
12084,25/07/2021 ,04:30:00,0,0,0
12084,25/07/2021 ,04:40:00,0,0,0
12084,25/07/2021 ,04:50:00,0,0,0
12084,25/07/2021 ,05:00:00,0,0,0
12084,25/07/2021 ,05:10:00,0,0,0
12084,25/07/2021 ,05:20:00,0,0,0
12084,25/07/2021 ,05:30:00,0,0,0
12084,25/07/2021 ,05:40:00,0,0,0
12084,25/07/2021 ,05:50:00,0,0,0
12084,25/07/2021 ,06:00:00,0,0,0
12084,25/07/2021 ,06:10:00,1,0.1375,0.0000825
12084,25/07/2021 ,06:20:00,13,1.7875,0.0010725
12084,25/07/2021 ,06:30:00,32,4.4,0.00264
12084,25/07/2021 ,06:40:00,68,9.35,0.00561
12084,25/07/2021 ,06:50:00,107,14.7125,0.0088275
12084,25/07/2021 ,07:00:00,153,21.0375,0.0126225
12084,25/07/2021 ,07:10:00,191,26.2625,0.0157575
12084,25/07/2021 ,07:20:00,202,27.775,0.016665
12084,25/07/2021 ,07:30:00,420,57.75,0.03465
12084,25/07/2021 ,07:40:00,441,60.6375,0.0363825
12084,25/07/2021 ,07:50:00,337,46.3375,0.0278025
12084,25/07/2021 ,08:00:00,663,91.1625,0.0546975
12084,25/07/2021 ,08:10:00,802,110.275,0.066165
12084,25/07/2021 ,08:20:00,944,129.8,0.07788
12084,25/07/2021 ,08:30:00,975,134.0625,0.0804375
12084,25/07/2021 ,08:40:00,1234,169.675,0.101805
12084,25/07/2021 ,08:50:00,1033,142.0375,0.0852225
12084,25/07/2021 ,09:00:00,1199,164.8625,0.0989175
12084,25/07/2021 ,09:10:00,1398,192.225,0.115335
12084,25/07/2021 ,09:20:00,1489,204.7375,0.1228425
12084,25/07/2021 ,09:30:00,1569,215.7375,0.1294425
12084,25/07/2021 ,09:40:00,1669,229.4875,0.1376925
12084,25/07/2021 ,09:50:00,1775,244.0625,0.1464375
12084,25/07/2021 ,10:00:00,1877,258.0875,0.1548525
12084,25/07/2021 ,10:10:00,2008,276.1,0.16566
12084,25/07/2021 ,10:20:00,2114,290.675,0.174405
12084,25/07/2021 ,10:30:00,2273,312.5375,0.1875225
12084,25/07/2021 ,10:40:00,2303,316.6625,0.1899975
12084,25/07/2021 ,10:50:00,2329,320.2375,0.1921425
12084,25/07/2021 ,11:00:00,2436,334.95,0.20097
12084,25/07/2021 ,11:10:00,2536,348.7,0.20922
12084,25/07/2021 ,11:20:00,2567,352.9625,0.2117775
12084,25/07/2021 ,11:30:00,2590,356.125,0.213675
12084,25/07/2021 ,11:40:00,2643,363.4125,0.2180475
12084,25/07/2021 ,11:50:00,2683,368.9125,0.2213475
12084,25/07/2021 ,12:00:00,2612,359.15,0.21549
12084,25/07/2021 ,12:10:00,2687,369.4625,0.2216775
12084,25/07/2021 ,12:20:00,2677,368.0875,0.2208525
12084,25/07/2021 ,12:30:00,2413,331.7875,0.1990725
12084,25/07/2021 ,12:40:00,2668,366.85,0.22011
12084,25/07/2021 ,12:50:00,2705,371.9375,0.2231625
12084,25/07/2021 ,13:00:00,2703,371.6625,0.2229975
12084,25/07/2021 ,13:10:00,2395,329.3125,0.1975875
12084,25/07/2021 ,13:20:00,2782,382.525,0.229515
12084,25/07/2021 ,13:30:00,2564,352.55,0.21153
12084,25/07/2021 ,13:40:00,2644,363.55,0.21813
12084,25/07/2021 ,13:50:00,2662,366.025,0.219615
12084,25/07/2021 ,14:00:00,2341,321.8875,0.1931325
12084,25/07/2021 ,14:10:00,1548,212.85,0.12771
12084,25/07/2021 ,14:20:00,917,126.0875,0.0756525
12084,25/07/2021 ,14:30:00,1590,218.625,0.131175
12084,25/07/2021 ,14:40:00,1643,225.9125,0.1355475
12084,25/07/2021 ,14:50:00,1372,188.65,0.11319
12084,25/07/2021 ,15:00:00,2112,290.4,0.17424
12084,25/07/2021 ,15:10:00,1965,270.1875,0.1621125
12084,25/07/2021 ,15:20:00,1852,254.65,0.15279
12084,25/07/2021 ,15:30:00,1690,232.375,0.139425
12084,25/07/2021 ,15:40:00,1668,229.35,0.13761
12084,25/07/2021 ,15:50:00,1534,210.925,0.126555
12084,25/07/2021 ,16:00:00,1440,198,0.1188
12084,25/07/2021 ,16:10:00,1344,184.8,0.11088
12084,25/07/2021 ,16:20:00,1251,172.0125,0.1032075
12084,25/07/2021 ,16:30:00,1181,162.3875,0.0974325
12084,25/07/2021 ,16:40:00,1061,145.8875,0.0875325
12084,25/07/2021 ,16:50:00,948,130.35,0.07821
12084,25/07/2021 ,17:00:00,840,115.5,0.0693
12084,25/07/2021 ,17:10:00,750,103.125,0.061875
12084,25/07/2021 ,17:20:00,675,92.8125,0.0556875
12084,25/07/2021 ,17:30:00,578,79.475,0.047685
12084,25/07/2021 ,17:40:00,408,56.1,0.03366
12084,25/07/2021 ,17:50:00,432,59.4,0.03564
12084,25/07/2021 ,18:00:00,394,54.175,0.032505
12084,25/07/2021 ,18:10:00,255,35.0625,0.0210375
12084,25/07/2021 ,18:20:00,216,29.7,0.01782
12084,25/07/2021 ,18:30:00,153,21.0375,0.0126225
12084,25/07/2021 ,18:40:00,110,15.125,0.009075
12084,25/07/2021 ,18:50:00,62,8.525,0.005115
12084,25/07/2021 ,19:00:00,27,3.7125,0.0022275
12084,25/07/2021 ,19:10:00,4,0.55,0.00033
12084,25/07/2021 ,19:20:00,0,0,0
12084,25/07/2021 ,19:30:00,0,0,0
12084,25/07/2021 ,19:40:00,0,0,0
12084,25/07/2021 ,19:50:00,0,0,0
12084,25/07/2021 ,20:00:00,0,0,0
12084,25/07/2021 ,20:10:00,0,0,0
12084,25/07/2021 ,20:20:00,0,0,0
12084,25/07/2021 ,20:30:00,0,0,0
12084,25/07/2021 ,20:40:00,0,0,0
12084,25/07/2021 ,20:50:00,0,0,0
12084,25/07/2021 ,21:00:00,0,0,0
12084,25/07/2021 ,21:10:00,0,0,0
12084,25/07/2021 ,21:20:00,0,0,0
12084,25/07/2021 ,21:30:00,0,0,0
12084,25/07/2021 ,21:40:00,0,0,0
12084,25/07/2021 ,21:50:00,0,0,0
12084,25/07/2021 ,22:00:00,0,0,0
12084,25/07/2021 ,22:10:00,0,0,0
12084,25/07/2021 ,22:20:00,0,0,0
12084,25/07/2021 ,22:30:00,0,0,0
12084,25/07/2021 ,22:40:00,0,0,0
12084,25/07/2021 ,22:50:00,0,0,0
12084,25/07/2021 ,23:00:00,0,0,0
12084,25/07/2021 ,23:10:00,0,0,0
12084,25/07/2021 ,23:20:00,0,0,0
12084,25/07/2021 ,23:30:00,0,0,0
12084,25/07/2021 ,23:40:00,0,0,0
12084,25/07/2021 ,23:50:00,0,0,0
12084,25/07/2021 ,24:00:00,0,0,0
12084,26/07/2021 ,00:10:00,0,0,0
12084,26/07/2021 ,00:20:00,0,0,0
12084,26/07/2021 ,00:30:00,0,0,0
12084,26/07/2021 ,00:40:00,0,0,0
12084,26/07/2021 ,00:50:00,0,0,0
12084,26/07/2021 ,01:00:00,0,0,0
12084,26/07/2021 ,01:10:00,0,0,0
12084,26/07/2021 ,01:20:00,0,0,0
12084,26/07/2021 ,01:30:00,0,0,0
12084,26/07/2021 ,01:40:00,0,0,0
12084,26/07/2021 ,01:50:00,0,0,0
12084,26/07/2021 ,02:00:00,0,0,0
12084,26/07/2021 ,02:10:00,0,0,0
12084,26/07/2021 ,02:20:00,0,0,0
12084,26/07/2021 ,02:30:00,0,0,0
12084,26/07/2021 ,02:40:00,0,0,0
12084,26/07/2021 ,02:50:00,0,0,0
12084,26/07/2021 ,03:00:00,0,0,0
12084,26/07/2021 ,03:10:00,0,0,0
12084,26/07/2021 ,03:20:00,0,0,0
12084,26/07/2021 ,03:30:00,0,0,0
12084,26/07/2021 ,03:40:00,0,0,0
12084,26/07/2021 ,03:50:00,0,0,0
12084,26/07/2021 ,04:00:00,0,0,0
12084,26/07/2021 ,04:10:00,0,0,0
12084,26/07/2021 ,04:20:00,0,0,0
12084,26/07/2021 ,04:30:00,0,0,0
12084,26/07/2021 ,04:40:00,0,0,0
12084,26/07/2021 ,04:50:00,0,0,0
12084,26/07/2021 ,05:00:00,0,0,0
12084,26/07/2021 ,05:10:00,0,0,0
12084,26/07/2021 ,05:20:00,0,0,0
12084,26/07/2021 ,05:30:00,0,0,0
12084,26/07/2021 ,05:40:00,0,0,0
12084,26/07/2021 ,05:50:00,0,0,0
12084,26/07/2021 ,06:00:00,0,0,0
12084,26/07/2021 ,06:10:00,2,0.275,0.000165
12084,26/07/2021 ,06:20:00,17,2.3375,0.0014025
12084,26/07/2021 ,06:30:00,39,5.3625,0.0032175
12084,26/07/2021 ,06:40:00,80,11,0.0066
12084,26/07/2021 ,06:50:00,142,19.525,0.011715
12084,26/07/2021 ,07:00:00,207,28.4625,0.0170775
12084,26/07/2021 ,07:10:00,282,38.775,0.023265
12084,26/07/2021 ,07:20:00,335,46.0625,0.0276375
12084,26/07/2021 ,07:30:00,428,58.85,0.03531
12084,26/07/2021 ,07:40:00,535,73.5625,0.0441375
12084,26/07/2021 ,07:50:00,577,79.3375,0.0476025
12084,26/07/2021 ,08:00:00,587,80.7125,0.0484275
12084,26/07/2021 ,08:10:00,804,110.55,0.06633
12084,26/07/2021 ,08:20:00,908,124.85,0.07491
12084,26/07/2021 ,08:30:00,1006,138.325,0.082995
12084,26/07/2021 ,08:40:00,1092,150.15,0.09009
12084,26/07/2021 ,08:50:00,1175,161.5625,0.0969375
12084,26/07/2021 ,09:00:00,1278,175.725,0.105435
12084,26/07/2021 ,09:10:00,1397,192.0875,0.1152525
12084,26/07/2021 ,09:20:00,1466,201.575,0.120945
12084,26/07/2021 ,09:30:00,1569,215.7375,0.1294425
12084,26/07/2021 ,09:40:00,1661,228.3875,0.1370325
12084,26/07/2021 ,09:50:00,1753,241.0375,0.1446225
12084,26/07/2021 ,10:00:00,1828,251.35,0.15081
12084,26/07/2021 ,10:10:00,1684,231.55,0.13893
12084,26/07/2021 ,10:20:00,2098,288.475,0.173085
12084,26/07/2021 ,10:30:00,2125,292.1875,0.1753125
12084,26/07/2021 ,10:40:00,2158,296.725,0.178035
12084,26/07/2021 ,10:50:00,2174,298.925,0.179355
12084,26/07/2021 ,11:00:00,2326,319.825,0.191895
12084,26/07/2021 ,11:10:00,2378,326.975,0.196185
12084,26/07/2021 ,11:20:00,2429,333.9875,0.2003925
12084,26/07/2021 ,11:30:00,2489,342.2375,0.2053425
12084,26/07/2021 ,11:40:00,2554,351.175,0.210705
12084,26/07/2021 ,11:50:00,2564,352.55,0.21153
12084,26/07/2021 ,12:00:00,2333,320.7875,0.1924725
12084,26/07/2021 ,12:10:00,2628,361.35,0.21681
12084,26/07/2021 ,12:20:00,2648,364.1,0.21846
12084,26/07/2021 ,12:30:00,2673,367.5375,0.2205225
12084,26/07/2021 ,12:40:00,2666,366.575,0.219945
12084,26/07/2021 ,12:50:00,2560,352,0.2112
12084,26/07/2021 ,13:00:00,2549,350.4875,0.2102925
12084,26/07/2021 ,13:10:00,2437,335.0875,0.2010525
12084,26/07/2021 ,13:20:00,2419,332.6125,0.1995675
12084,26/07/2021 ,13:30:00,2241,308.1375,0.1848825
12084,26/07/2021 ,13:40:00,2462,338.525,0.203115
12084,26/07/2021 ,13:50:00,2378,326.975,0.196185
12084,26/07/2021 ,14:00:00,2110,290.125,0.174075
12084,26/07/2021 ,14:10:00,2153,296.0375,0.1776225
12084,26/07/2021 ,14:20:00,2132,293.15,0.17589
12084,26/07/2021 ,14:30:00,1959,269.3625,0.1616175
12084,26/07/2021 ,14:40:00,2101,288.8875,0.1733325
12084,26/07/2021 ,14:50:00,1978,271.975,0.163185
12084,26/07/2021 ,15:00:00,1833,252.0375,0.1512225
12084,26/07/2021 ,15:10:00,1767,242.9625,0.1457775
12084,26/07/2021 ,15:20:00,1626,223.575,0.134145
12084,26/07/2021 ,15:30:00,1454,199.925,0.119955
12084,26/07/2021 ,15:40:00,1200,165,0.099
12084,26/07/2021 ,15:50:00,1065,146.4375,0.0878625
12084,26/07/2021 ,16:00:00,1243,170.9125,0.1025475
12084,26/07/2021 ,16:10:00,1192,163.9,0.09834
12084,26/07/2021 ,16:20:00,1001,137.6375,0.0825825
12084,26/07/2021 ,16:30:00,752,103.4,0.06204
12084,26/07/2021 ,16:40:00,894,122.925,0.073755
12084,26/07/2021 ,16:50:00,750,103.125,0.061875
12084,26/07/2021 ,17:00:00,441,60.6375,0.0363825
12084,26/07/2021 ,17:10:00,399,54.8625,0.0329175
12084,26/07/2021 ,17:20:00,384,52.8,0.03168
12084,26/07/2021 ,17:30:00,328,45.1,0.02706
12084,26/07/2021 ,17:40:00,262,36.025,0.021615
12084,26/07/2021 ,17:50:00,176,24.2,0.01452
12084,26/07/2021 ,18:00:00,183,25.1625,0.0150975
12084,26/07/2021 ,18:10:00,147,20.2125,0.0121275
12084,26/07/2021 ,18:20:00,131,18.0125,0.0108075
12084,26/07/2021 ,18:30:00,94,12.925,0.007755
12084,26/07/2021 ,18:40:00,59,8.1125,0.0048675
12084,26/07/2021 ,18:50:00,34,4.675,0.002805
12084,26/07/2021 ,19:00:00,13,1.7875,0.0010725
12084,26/07/2021 ,19:10:00,0,0,0
12084,26/07/2021 ,19:20:00,0,0,0
12084,26/07/2021 ,19:30:00,0,0,0
12084,26/07/2021 ,19:40:00,0,0,0
12084,26/07/2021 ,19:50:00,0,0,0
12084,26/07/2021 ,20:00:00,0,0,0
12084,26/07/2021 ,20:10:00,0,0,0
12084,26/07/2021 ,20:20:00,0,0,0
12084,26/07/2021 ,20:30:00,0,0,0
12084,26/07/2021 ,20:40:00,0,0,0
12084,26/07/2021 ,20:50:00,0,0,0
12084,26/07/2021 ,21:00:00,0,0,0
12084,26/07/2021 ,21:10:00,0,0,0
12084,26/07/2021 ,21:20:00,0,0,0
12084,26/07/2021 ,21:30:00,0,0,0
12084,26/07/2021 ,21:40:00,0,0,0
12084,26/07/2021 ,21:50:00,0,0,0
12084,26/07/2021 ,22:00:00,0,0,0
12084,26/07/2021 ,22:10:00,0,0,0
12084,26/07/2021 ,22:20:00,0,0,0
12084,26/07/2021 ,22:30:00,0,0,0
12084,26/07/2021 ,22:40:00,0,0,0
12084,26/07/2021 ,22:50:00,0,0,0
12084,26/07/2021 ,23:00:00,0,0,0
12084,26/07/2021 ,23:10:00,0,0,0
12084,26/07/2021 ,23:20:00,0,0,0
12084,26/07/2021 ,23:30:00,0,0,0
12084,26/07/2021 ,23:40:00,0,0,0
12084,26/07/2021 ,23:50:00,0,0,0
12084,26/07/2021 ,24:00:00,0,0,0
12084,27/07/2021 ,00:10:00,0,0,0
12084,27/07/2021 ,00:20:00,0,0,0
12084,27/07/2021 ,00:30:00,0,0,0
12084,27/07/2021 ,00:40:00,0,0,0
12084,27/07/2021 ,00:50:00,0,0,0
12084,27/07/2021 ,01:00:00,0,0,0
12084,27/07/2021 ,01:10:00,0,0,0
12084,27/07/2021 ,01:20:00,0,0,0
12084,27/07/2021 ,01:30:00,0,0,0
12084,27/07/2021 ,01:40:00,0,0,0
12084,27/07/2021 ,01:50:00,0,0,0
12084,27/07/2021 ,02:00:00,0,0,0
12084,27/07/2021 ,02:10:00,0,0,0
12084,27/07/2021 ,02:20:00,0,0,0
12084,27/07/2021 ,02:30:00,0,0,0
12084,27/07/2021 ,02:40:00,0,0,0
