"Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"55OFR3T",0.0002191,182.084,1.919,219.817,0.477,0.229,"C3","CW"
"55OFR3T",0.206,168.923,0,237,0,0,"C3","A"
"55OFR3T",0.059,170.129,0,234,0,0,"C3","CA"
"55OFR3T",0.00048,151.155,0.046,198.762,-91.413,0.503,"C4","H"
"55OFR3T",0.0002863,143.02,0.102,211.753,-90.912,0.299,"C1","CH"
"55OFR3T",0.0002554,154.668,1,204,-91.637,0.267,"C4","CH"
"55OFR3T",0.0004345,146.974,0.667,213.755,0.48,0.455,"C4","W"
"55OFR3T",0.0002554,140.015,0.333,211.667,0,0.267,"C4","CW"
"55OFR3T",0.164,165.519,0,222,0,0,"C4","A"
"55OFR3T",0.061,159.877,0,222,0,0,"C4","CA"
"55OFR3T",0.0005409,167.691,0.558,217.951,-90.386,0.566,"C5","H"
"55OFR3T",0.0002991,157.79,101.902,214.104,-90.349,0.313,"C5","CH"
"55OFR3T",0.0003545,184.351,102.04,212,0.589,0.371,"C5","W"
"55OFR3T",0.0002445,179.112,150.123,209.848,-0.214,0.256,"C5","CW"
"55OFR3T",0.194,176.163,0,228,0,0,"C5","A"
"55OFR3T",0.0004518,163.353,0.667,218.667,0,0.473,"C1","W"
"55OFR3T",0.066,171.656,0,228,0,0,"C5","CA"
"55OFR3T",0.0002682,161.784,0.333,209.286,0.585,0.28,"C1","CW"
"55OFR3T",0.165,166.774,0,228,0,0,"C1","A"
"55OFR3T",0.064,163.678,0,228,0,0,"C1","CA"
"55OFR3T",0.0003954,174.914,1.333,215.478,-89.472,0.414,"C2","H"
"55OFR3T",0.0002391,171.49,0,213.333,-90,0.25,"C2","CH"
"55OFR3T",4e-04,180.428,0.333,215.833,0.131,0.419,"C2","W"
"55OFR4T",0.0004292,116.774,0.667,172.667,-90.498,0.444,"C1","H"
"55OFR4T",0.0002998,155.936,1.667,213,0,0.31,"C2","CW"
"55OFR4T",0.182,157.567,0,221,0,0,"C2","A"
"55OFR4T",0.069,134.47,0,221,0,0,"C2","CA"
"55OFR4T",0.0004553,170.527,2.499,207.007,-89.413,0.471,"C3","H"
"55OFR4T",0.0002989,161.747,0.568,199.667,-89.463,0.309,"C3","CH"
"55OFR4T",0.0004422,154.061,1.641,204.477,0.967,0.457,"C3","W"
"55OFR4T",0.000283,135.207,1.132,202.538,0.567,0.292,"C3","CW"
"55OFR4T",0.178,169.448,0,221,0,0,"C3","A"
"55OFR4T",0.069,146.993,0,216,0,0,"C3","CA"
"55OFR4T",0.0004227,160.424,0.145,201.15,-89.874,0.437,"C4","H"
"55OFR4T",0.0002849,126.493,5.087,188.82,-92.816,0.295,"C1","CH"
"55OFR4T",0.0002439,144.742,0.295,200,-89.341,0.252,"C4","CH"
"55OFR4T",0.0005223,153.297,0.333,195.015,-0.205,0.54,"C4","W"
"55OFR4T",0.000297,149.217,0.229,197.333,0.721,0.307,"C4","CW"
"55OFR4T",0.188,169.92,0,213,0,0,"C4","A"
"55OFR4T",0.063,152.904,0,205,0,0,"C4","CA"
"55OFR4T",0.0004376,151.341,2.143,211.768,-89.023,0.453,"C5","H"
"55OFR4T",0.0002737,126.341,0.141,194.187,-89.413,0.283,"C5","CH"
"55OFR4T",0.0003808,156.786,0.667,200.333,0,0.394,"C5","W"
"55OFR4T",0.0002523,154.596,0.501,211.551,0.424,0.261,"C5","CW"
"55OFR4T",0.137,165.757,0,220,0,0,"C5","A"
"55OFR4T",0.0004962,131.199,0.316,195.596,0.754,0.513,"C1","W"
"55OFR4T",0.062,148.264,0,220,0,0,"C5","CA"
"55OFR4T",0.0003175,119.989,0.333,197.333,0,0.328,"C1","CW"
"55OFR4T",0.18,147.671,0,203,0,0,"C1","A"
"55OFR4T",0.074,133.28,0,203,0,0,"C1","CA"
"55OFR4T",0.0004143,139.665,88,192.688,-89.484,0.428,"C2","H"
"55OFR4T",0.0002691,151.354,95,189.333,-89.801,0.278,"C2","CH"
"55OFR4T",0.0004934,163.711,2,198.333,-0.108,0.51,"C2","W"
"55OFR5T",0.0003982,163.564,1.247,218.343,-89.311,0.407,"C1","H"
"55OFR5T",0.0002721,188.521,2.667,212.58,-0.202,0.278,"C2","CW"
"55OFR5T",0.17,206.748,0,235,0,0,"C2","A"
"55OFR5T",0.05,184.918,0,223,0,0,"C2","CA"
"55OFR5T",0.0004545,178.629,0.333,216,-88.915,0.464,"C3","H"
"55OFR5T",0.0002712,159.55,0.333,214.333,-89.595,0.277,"C3","CH"
"55OFR5T",0.0004889,194.092,116,215.667,0,0.499,"C3","W"
"55OFR5T",0.0002912,180.614,116,207.667,0,0.297,"C3","CW"
"55OFR5T",0.188,202.515,0,236,0,0,"C3","A"
"55OFR5T",0.061,182.073,0,223,0,0,"C3","CA"
"55OFR5T",0.0004201,164.287,0.333,218,-88.956,0.429,"C4","H"
"55OFR5T",0.0002702,148.242,0.922,211.794,-89.797,0.276,"C1","CH"
"55OFR5T",0.0002483,168.698,0.387,202.995,-90.442,0.253,"C4","CH"
"55OFR5T",0.0004631,183.687,0.333,215,-1.065,0.473,"C4","W"
"55OFR5T",0.0002826,160.848,0.667,202.333,0,0.288,"C4","CW"
"55OFR5T",0.158,197.088,0,227,0,0,"C4","A"
"55OFR5T",0.057,178.909,0,214,0,0,"C4","CA"
"55OFR5T",0.0004001,188.906,0.279,216.523,-89.726,0.408,"C5","H"
"55OFR5T",0.0002559,177.127,0.363,213.963,-89.356,0.261,"C5","CH"
"55OFR5T",0.0004574,195.228,1.809,223.293,-0.719,0.467,"C5","W"
"55OFR5T",0.0002654,163.888,0.333,213.667,0,0.271,"C5","CW"
"55OFR5T",0.171,204.638,0,240,0,0,"C5","A"
"55OFR5T",0.0003237,184.32,0.333,227.667,-0.509,0.33,"C1","W"
"55OFR5T",0.051,184.164,0,225,0,0,"C5","CA"
"55OFR5T",0.0002206,153.771,1,208.667,0,0.225,"C1","CW"
"55OFR5T",0.116,191.234,0,230,0,0,"C1","A"
"55OFR5T",0.05,169.967,0,220,0,0,"C1","CA"
"55OFR5T",0.0004497,180.357,0.333,226,-89.147,0.459,"C2","H"
"55OFR5T",0.0002368,157.042,0.767,207.281,-89.536,0.241,"C2","CH"
"55OFR5T",0.0004421,196.38,1.333,221.667,-0.372,0.451,"C2","W"
